# Lightly edited for easier file-reading.
F110W eF110W F160W eF160W F207M eF207M F165M eF165M Av excess mass
      22.6000       0.156000       19.4720      0.0420000       17.6480      0.0520000       19.2120      0.0410000       15.2683       1.00000     0.0300000
      20.6100       0.120000       17.0160      0.0710000       15.4140      0.0770000       16.7750      0.0720000       22.8415       0.00000      0.414821
      21.9540       0.152000       19.5930      0.0830000       18.1750       0.149000       19.2670      0.0750000       7.03708       1.00000     0.0120000
      21.0070       0.188000       18.2290      0.0870000       16.4520      0.0830000       17.9440      0.0860000       11.1618       1.00000     0.0400000
      20.9210      0.0450000       16.5480      0.0280000       14.7810      0.0460000       16.2330      0.0280000       29.4397       0.00000       1.35165
      16.5220      0.0270000       13.8220      0.0280000       12.8210      0.0450000       13.5790      0.0280000       13.6229       0.00000       1.34497
      20.4850      0.0350000       16.7810      0.0280000       15.4900      0.0460000       16.6800      0.0280000       22.5948       0.00000      0.451650
      21.5950       0.107000       17.0270      0.0430000       15.1810      0.0660000       16.7110      0.0430000       31.0486       0.00000       1.20746
      17.1890      0.0380000       12.8270      0.0390000       10.7840      0.0640000       12.5710      0.0390000       0.00000       0.00000       0.00000
      19.9640      0.0420000       16.6640      0.0400000       15.2520      0.0650000       16.3910      0.0400000       19.9524       0.00000      0.356737
      23.9170       0.812000       18.6450      0.0410000       16.1320      0.0470000       18.3420      0.0380000      -287.151       1.00000    0.00600000
      17.3270      0.0380000       15.5100      0.0390000       15.1940      0.0680000       15.2670      0.0390000       4.47732       0.00000      0.102108
      22.9570       0.377000       18.9170      0.0440000       16.0640      0.0460000       18.5630      0.0370000       23.7021       1.00000     0.0900000
      18.9080      0.0410000       16.9470      0.0700000       16.5590       0.281000       16.6370      0.0660000       5.61386       0.00000     0.0521228
      22.0210       0.104000       17.6520      0.0410000       15.3070      0.0640000       17.5780      0.0410000       28.9046       1.00000      0.570000
     -1.00000       -1.00000       19.6560       0.135000       16.5170      0.0750000       19.2090       0.110000      -302.671       1.00000    0.00600000
      12.3350      0.0380000       11.5670      0.0390000       11.6260      0.0640000       11.4990      0.0390000      -8.48298       1.00000      0.300000
     -1.00000       -1.00000       18.5160      0.0670000       14.7750      0.0640000       18.3070      0.0620000      -288.388       1.00000    0.00600000
      23.5360       0.466000       19.7650      0.0930000       17.0080      0.0770000       19.4780      0.0850000       20.6976       1.00000     0.0400000
      25.1050        3.73200       21.6080       0.286000       18.5710       0.128000       20.8510       0.184000      -329.417       1.00000    0.00600000
      21.8850       0.170000       20.7840       0.190000       18.0760       0.112000       20.2570       0.171000      -11.2490       1.00000    0.00600000
      21.5880       0.176000       18.7590       0.108000       17.4890       0.131000       18.4310      0.0940000       13.0150       1.00000     0.0400000
      22.4410       0.383000       18.7900      0.0730000       16.1200      0.0670000       18.4090      0.0640000       19.4606       1.00000     0.0600000
      26.0510        3.84000       21.8750       0.563000       18.5120       0.171000       21.5280       0.460000       0.00000       0.00000       0.00000
      23.6730        1.20600      -1.00000       -1.00000       21.8080        3.48000       23.5990        4.81800       0.00000       0.00000       0.00000
