index,SOURCEID,shortname,A/S/C,RA_deg,DE_deg,J_mag,H_mag,K_mag,SpT,Stetson_JHK,range_J,range_H,range_K,vanilla_period_J,vanilla_per_amp_J,vanilla_per_fap_J,vanilla_period_H,vanilla_per_amp_H,vanilla_per_fap_H,vanilla_period_K,vanilla_per_amp_K,vanilla_per_fap_K,poly2_period_J,poly2_per_amp_J,poly2_per_fap_J,poly2_period_H,poly2_per_amp_H,poly2_per_fap_H,poly2_period_K,poly2_per_amp_K,poly2_per_fap_K,poly4_period_J,poly4_per_amp_J,poly4_per_fap_J,poly4_period_H,poly4_per_amp_H,poly4_per_fap_H,poly4_period_K,poly4_per_amp_K,poly4_per_fap_K
31,44508746107378,ngc_031C_M8.2_Q2,C,52.228853004308775,31.25806781901919,15.999459266662598,15.014596939086914,14.21883773803711,8.25,1.2854522287029109,0.04463081359863352,0.035385704040528765,0.03201103210449219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,44508746116168,ngc_032A_M6.0_Q1J,A,52.22901091199205,31.304271892366373,17.475994110107422,14.83250904083252,13.160979270935059,6.0,1.0522252688617826,0.08635978698730185,0.045507144927977805,0.03708362579345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,44508746107262,ngc_033A_M2.0_Q0,A,52.229428568645496,31.2746684302626,13.4378662109375,11.675594329833984,10.453469276428223,2.0,14.588412350171232,0.23369216918945312,0.2281785011291504,0.23545417785644496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,44508746107259,ngc_034A_M1.0_Q0,A,52.22975912548203,31.273550390280718,13.092016220092773,11.865293502807617,11.242453575134277,1.0,7.709518362942352,0.08064346313476634,0.10426721572875763,0.142104530334473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,44508746116177,ngc_035C_M6.5_Q2,C,52.230188530060445,31.29315688336676,15.09204387664795,14.15855598449707,13.45947551727295,6.5,1.4075707969425608,0.03717555999755717,0.032132625579833984,0.03558559417724538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,44508746116228,ngc_036C_M5.8_Q2,C,52.23427666950764,31.296031457583037,13.397821426391602,12.678236961364746,12.1607027053833,5.75,0.7583094521174354,0.02497186660766637,0.023785018920898793,0.027703475952147727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,44508746116226,ngc_037C_M2.0_Q2,C,52.23460677667574,31.37444890682412,15.749983787536621,13.354277610778809,11.897039413452148,2.0,2.290236754987225,0.05365180969238281,0.04191150665283061,0.04662036895751953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,44508746107277,ngc_038A_M9.6_Q2,A,52.23542542532462,31.267522189277074,18.203880310058594,17.547176361083984,16.818906784057617,9.6,-0.1539737927859232,0.16962203979491974,0.14361324310302592,0.1143642425537088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,44508746116301,ngc_039A_M1.5_Q1J,A,52.23597882034876,31.309899100456747,12.20640754699707,10.696603775024414,9.700536727905273,1.5,11.696548362183414,0.15982761383056676,0.1436309814453125,0.16893815994262695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,44508746116355,ngc_040A_M7.0_Q1JH,A,52.23690889278202,31.329275330161256,16.331192016601562,15.24609661102295,14.39268970489502,7.0,0.7592095604824154,0.04194068908691406,0.02697944641113459,0.030024337768555398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,44508746116243,ngc_041C_M6.5_Q2,C,52.23723251576314,31.346857019833486,15.39568042755127,14.52849006652832,13.862525939941406,6.5,1.0339722063556407,0.0304742813110348,0.029078102111814275,0.023996543884276633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,44508746107323,ngc_042C_M5.8_Q2,C,52.23730216331403,31.26398785544075,15.07718563079834,14.142020225524902,13.471383094787598,5.75,0.6543417455943208,0.0330135345458995,0.023502540588378196,0.020018386840821023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,44508746107260,ngc_043C_M1.0_Q2,C,52.23730568665953,31.272860482930767,13.625445365905762,11.9288330078125,11.033559799194336,1.0,3.131317835420234,0.05463352203369354,0.06324234008789098,0.11704683303833008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44508746107146,ngc_044C_M7.8_Q2,C,52.237664814094934,31.28018894142128,17.056100845336914,16.196552276611328,15.509015083312988,7.75,0.224764393825157,0.07003173828125142,0.05203819274902344,0.05371322631835973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,44508746108664,ngc_045S_M4.0_Q1HK,S,52.23771336339092,31.250778364469348,,17.88981056213379,13.9501314163208,4.0,,,0.22255859375000142,0.036067390441894887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,44508746116250,ngc_046C_M6.0_Q2,C,52.237945979543014,31.319994727232118,17.102941513061523,16.114917755126953,15.324366569519043,6.0,4.230326334635416,0.15541839599609375,0.13572578430175497,0.11672286987304581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,44508746107362,ngc_047A_M6.0_Q1J,A,52.23815278084283,31.259616077245646,15.340959548950195,14.065658569335938,13.1881103515625,6.0,1.1663755702511698,0.032100105285644887,0.03523998260498118,0.03274993896484446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,44508746116358,ngc_048A_M3.5_Q0,A,52.23920718705196,31.33069146801944,12.060295104980469,11.120806694030762,10.675840377807617,3.5,0.6360289375737028,0.020057487487791903,0.01748838424682475,0.016892433166503906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,44508746116365,ngc_049A_M3.5_Q0,A,52.24037574892611,31.330040086117027,12.943418502807617,11.9229736328125,11.282904624938965,3.5,7.34420219757272,0.08034210205078018,0.07734766006469584,0.13289604187011683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,44508746116310,ngc_050C_M0.5_Q2,C,52.242077149919325,31.301047596374758,12.776324272155762,11.7633056640625,11.367132186889648,0.5,1.9234480947818398,0.03374538421630646,0.03301887512207102,0.034321594238280184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,44508746116313,ngc_051A_M5.5_Q1J,A,52.24265657959063,31.369279445434895,15.956233024597168,14.382747650146484,13.2852783203125,5.5,1.0433122611340182,0.03173351287841797,0.02593555450439311,0.02527761459350586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,44508746116314,ngc_052A_M8.0_Q0,A,52.242709679570275,31.367267696225586,14.583902359008789,13.286685943603516,12.230022430419922,8.0,24.204955150462965,0.287951564788818,0.2673059463500973,0.2101882934570316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,44508746116316,ngc_053C_M5.5_Q2,C,52.243434044927064,31.382446595731427,15.261045455932617,14.291248321533203,13.593973159790039,5.5,0.8605761331225198,0.026888179779053445,0.028640747070314276,0.022533035278319957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,44508746107136,ngc_054C_M9.0_Q2,C,52.246824330614125,31.281524850309935,17.991647720336914,17.016883850097656,16.08721923828125,9.0,1.3338813955925368,0.18250656127929688,0.13550319671630717,0.11771507263183523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,44508746116436,ngc_055C_M5.0_Q2,C,52.250628648397026,31.35257380671543,16.538917541503906,14.60734748840332,13.323057174682617,5.0,7.655498201884921,0.21393051147460795,0.14468708038329936,0.14232501983642543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,44508746107552,ngc_056C_M3.0_Q2,C,52.25129614117918,31.227371971686352,13.189884185791016,11.9853515625,11.435050964355469,3.0,3.177699537582049,0.057053375244141336,0.04558200836181747,0.039772987365722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,44508746116459,ngc_057C_M4.8_Q2,C,52.2515543671548,31.346026040115504,13.47120475769043,12.403379440307617,11.812765121459961,4.75,0.6491825895489387,0.018755340576170454,0.021870803833007102,0.020493507385253906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,44508746116467,ngc_058C_M1.5_Q2,C,52.25290439630738,31.366899881920283,16.047761917114258,13.33946418762207,11.71682357788086,1.5,1.108024856671184,0.03782691955566264,0.0277346611022935,0.018809223175047407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,44508746116477,ngc_059A_L0.0_Q1K,A,52.25436721461713,31.30955964875015,19.284637451171875,18.120393753051758,17.137941360473633,10.0,0.0966950191391839,0.3642127990722628,0.25551643371582244,0.16832122802734517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
