index,SOURCEID,shortname,A/S/C,RA_deg,DE_deg,J_mag,H_mag,K_mag,SpT,Stetson_JHK,range_J,range_H,range_K,vanilla_period_J,vanilla_per_amp_J,vanilla_per_fap_J,vanilla_period_H,vanilla_per_amp_H,vanilla_per_fap_H,vanilla_period_K,vanilla_per_amp_K,vanilla_per_fap_K,poly2_period_J,poly2_per_amp_J,poly2_per_fap_J,poly2_period_H,poly2_per_amp_H,poly2_per_fap_H,poly2_period_K,poly2_per_amp_K,poly2_per_fap_K,poly4_period_J,poly4_per_amp_J,poly4_per_fap_J,poly4_period_H,poly4_per_amp_H,poly4_per_fap_H,poly4_period_K,poly4_per_amp_K,poly4_per_fap_K
10,44508746127611,ngc_010A_M1.0_Q1J,A,52.153954039406884,31.386710691027005,11.703727722167969,10.847596168518066,10.473337173461914,1.0,6.108855629681647,0.08425617218017578,0.0997781753540039,0.0782008171081543,8.936513255883229,0.03267836293431848,8.331864262665146e-16,8.94450655933214,0.03699943942136327,2.4447646203521837e-18,8.936513255883229,0.029321173976610625,1.851381447116959e-19,8.94450655933214,0.0318206542341063,5.98815968668749e-15,8.94450655933214,0.03702613830204621,2.158041497780243e-18,8.928534226190477,0.029040363772916956,1.3734031431207826e-19,8.94450655933214,0.03177873464130235,6.925930381494655e-15,8.952514174873173,0.036809030916040944,3.3174090937181577e-18,8.928534226190477,0.02904757149106353,7.201113500857021e-20
11,44508746127515,ngc_011A_L0.0_Q1K,A,52.15832286068124,31.369376751669524,19.811763763427734,18.704172134399414,17.65174102783203,10.0,-0.6035644743177626,0.2904195785522461,0.4134044647216797,0.3016845703124993,0.12496042903259398,9.72602758858495,nan,0.09725504593699143,0.09318609667251423,0.08795942709372136,0.04248828734665205,0.06435299120458411,0.04243288163954594,0.12496042903259398,5.186335797489795,nan,0.06952236775631845,0.08152494838314964,0.13148663491053816,0.04248828734665205,0.06315273390884299,0.04602055011390858,0.12496042903259398,5.360243672956702,nan,0.06952188442170296,0.08068000603453165,0.13584601460871792,0.042488467873627436,0.061693537788686165,0.06540108574006492
12,44508746128322,ngc_012S_M9.0_Q1HK,S,52.161546267332724,31.30186775606448,,17.15338706970215,14.030203819274902,9.0,,,0.24449234008789134,0.1267331123352058,1.0,0.0,1.0,1.6954829320673674,0.09975494965144414,1.1312514834962334e-19,1.6951955133638468,0.05997545115951931,6.004447497370414e-43,1.0,0.0,1.0,1.6954829320673674,0.09883688648045533,3.374165898111508e-21,1.6951955133638468,0.05974588775446721,2.151209982375296e-53,1.0,0.0,1.0,1.6954829320673674,0.09778949539909694,1.500107943928724e-20,1.6951955133638468,0.059690540355392764,4.0527731469451845e-53
13,44508746098496,ngc_013C_M4.0_Q2,C,52.18013189283994,31.17852219031615,15.30357551574707,13.246667861938477,11.997236251831055,4.0,3.722787586375825,0.0866212844848615,0.0769935607910135,0.07435398101806712,0.4166475702401289,0.026628827228254152,0.027398226579500827,2.5746545657397872,0.020993613004499357,0.022819940000200836,0.08894386136559045,0.016840611948872382,0.1523491443286546,0.4166475702401289,0.02480924262149792,0.03027508300193818,2.5759810235273912,0.020861909818283512,0.018565291748974068,2.579968610251118,0.01778746330387969,0.03527347348665565,0.08164430964005595,0.023324744850675615,0.012806746709346506,2.5766447650949065,0.019727162494957432,0.03985161406693827,2.579968610251118,0.018405523157370436,0.007587691465748721
14,44508746127117,ngc_014A_M5.5_Q0,A,52.181500101020184,31.293477172202948,12.091537475585938,10.858659744262695,9.924015045166016,5.5,33.67960298978365,0.49719638824462997,0.3336322784423835,0.24546298980712855,0.5010250179534713,0.22534560201661313,1.6028621918117023e-10,0.5010752284077433,0.13202432325257482,2.6535233091639706e-06,0.5010250179534713,0.10766210977807993,3.911207436349053e-06,0.5008744469488271,0.16096528323228548,2.8027981735204375e-09,99.99958333333333,0.10330626552782143,2.971991554747541e-08,99.99958333333333,0.09424886111363379,2.758819680343367e-08,95.2376984126984,0.1041638318257975,5.398322952819898e-07,93.45755451713396,0.0971093130389921,3.3410300863438375e-09,93.45755451713396,0.08187003487856023,5.229513753917922e-09
15,44508746127412,ngc_015C_M6.0_Q2,C,52.18367452741841,31.348026919322386,14.147509574890137,13.280515670776367,12.57149887084961,6.0,0.9262782818100358,0.023941612243650212,0.04223985671997177,0.0252730369567864,0.14161438713758367,0.0067472690434589545,0.020870336690862183,1.010198841633835,0.01221592910511239,2.505438568682734e-05,0.5014772746268157,0.006101949009532595,0.014523005847859309,0.14160837097771548,0.006140787332819175,0.08230417059052068,1.01070935246951,0.01079845037768918,0.00020219777783410546,0.07173211053486075,0.005186269482149502,0.07549212276144354,0.14160837097771548,0.006140023001916807,0.08273458300879753,0.9837637317593048,0.00901685985275018,0.0039560190413458285,0.05440703340787128,0.005289819056063039,0.022238714604822858
16,44508746098424,ngc_016A_M9.0_Q2,A,52.190174941054046,31.26976910870742,18.459636688232422,17.735057830810547,16.982328414916992,9.0,-0.04067012421762196,0.2512004852294929,0.17880821228027344,0.16419219970703125,0.6991999953386473,0.04977969311407615,0.061802434665583585,0.16669097586860251,0.039569551184563394,0.008561087661482832,0.11675238273147227,0.03498899997534925,0.035554227224693404,0.6991999953386473,0.04749484445406894,0.10422398606975018,0.12066314731020614,0.040211382538290825,0.024618876233288404,0.11675238273147227,0.035256640622456696,0.028561203844581908,0.6991999953386473,0.047432076008250015,0.10729319618290846,0.12066314731020614,0.04010062054358167,0.02438300406715331,0.11675101962981989,0.03488535748832247,0.02530966268716039
17,44508746098403,ngc_017C_M8.2_Q2,C,52.19726082354841,31.191635096855208,15.351968765258789,13.7994384765625,12.67105484008789,8.25,3.0685914294554455,0.05106849670410263,0.056579875946043856,0.0490339279174794,4.10170563303254,0.020469202767074854,2.64331027696774e-16,4.105073207443897,0.023329296636072465,1.1872038791996236e-21,4.1033887293119955,0.0214302988125122,5.314996642525505e-32,4.105073207443897,0.020786577779629258,6.270054261601778e-23,4.1067590691307325,0.023651557343501474,4.503604954504599e-25,4.1033887293119955,0.020967446032638306,9.823357346177464e-34,4.105073207443897,0.020637003871937752,6.3234122108188635e-25,4.1067590691307325,0.02388616692115214,1.37763134709031e-26,4.10170563303254,0.02079993544025734,9.541899765282971e-35
18,44508746127678,ngc_018C_M3.0_Q2,C,52.19852375950006,31.40171174715378,14.140704154968262,12.616825103759766,11.539346694946289,3.0,12.597034960237455,0.32170677185058416,0.20520286560058487,0.24237546920776332,0.07028513627173284,0.07379051192698804,0.22095746015056378,0.04387158878696014,0.05964573924223809,0.0171122731349407,0.09097239279616944,0.0583599106895817,0.002211760777980284,0.07028563027730139,0.07576654448845625,0.13688774321635383,0.04387158878696014,0.059711720059137365,0.016719283011091008,0.9885288981151971,0.05055225112664701,0.024070948751114304,0.07028563027730139,0.07568516929133828,0.13581648251229703,0.04387178126023679,0.0597533903980145,0.012730779303392606,11.12342417500927,0.05209576853794636,0.022867590976881413
19,44508746127488,ngc_019C_M8.2_Q2,C,52.198596772352545,31.365173170940203,17.68805694580078,16.37661361694336,15.32060432434082,8.25,-0.04385841533701907,0.11317596435547017,0.08010101318359375,0.052919864654541016,0.194438233197226,0.027359617047274347,0.08843794877931248,0.04192344886086528,0.014384816680245868,0.07642307939163111,0.09993262847225691,0.010418275373873681,0.09280292125827533,0.194438233197226,0.02604210764481705,0.16167112114044666,0.04192344886086528,0.014323697962026231,0.0637949145890751,0.5826123475491338,0.009529869174712042,0.15436746824340355,0.24146323304518602,0.026188595466539333,0.12442074585326487,0.04192344886086528,0.014337815874165208,0.06225753660174282,0.5826123475491338,0.009407874511087847,0.1722450735478832
