|                          Name|      SOURCEID|                RA|               DEC|         JAPERMAG3|         HAPERMAG3|         KAPERMAG3|        JAPERMAG3ERR|        HAPERMAG3ERR|        KAPERMAG3ERR|  SpT|
|                          char|          long|            double|            double|            double|            double|            double|              double|              double|              double| char|
|                              |              |                  |                  |                  |                  |                  |                    |                    |                    |     |
|                          null|          null|              null|              null|              null|              null|              null|                null|                null|                null| null|
        2MASS J03281518+3117238 44508746126979 0.9086759217997056 0.5461125721574945 16.515056610107422 15.824037551879883 15.121696472167969 0.019534869119524956 0.015933692455291748 0.015060537494719028 M8.25 
 NGC 1333 IRS J03282974+3115206 44508746098738 0.9097342393491428 0.5455145894934741 18.758718490600586  18.02743148803711  17.25758934020996  0.09782472997903824   0.0807962566614151  0.07251551002264023  M9.5 
        2MASS J03283107+3117040 44508746098719 0.9098326628234742 0.5460170034908022 17.055400848388672  15.30056095123291 13.979825973510742 0.026786306872963905  0.01193343847990036 0.009708280675113201    M8 
 NGC 1333 IRS J03283486+3116046 44508746098671 0.9101066779434371 0.5457280799302613  17.55309295654297 16.520366668701172 15.212504386901855  0.03609076142311096  0.02337184175848961 0.014919952489435673    M8 
 NGC 1333 IRS J03283628+3117213 44508746126973 0.9102100822970738 0.5461004869369863 17.786088943481445  17.08197021484375 16.374691009521484 0.051327645778656006  0.04131855070590973 0.037964291870594025  M8.5 
 NGC 1333 IRS J03283799+3122098 44508746127515 0.9103344662371152 0.5474989086151968 19.811763763427734 18.704172134399414  17.65174102783203   0.2336866855621338  0.16240571439266205   0.1189136654138565    L0 
        2MASS J03283875+3118068 44508746128322 0.9103907252963144 0.5463206543671744               null  17.15338706970215 14.030203819274902                 null    0.043845284730196 0.009906809777021408    M9 
        2MASS J03284407+3120528 44508746127412 0.9107769362925472 0.5471262837459905 14.147509574890137 13.280515670776367  12.57149887084961  0.00898392591625452 0.008502836339175701 0.008484946563839912    M6 
 NGC 1333 IRS J03284563+3116112 44508746098424 0.9108903899132306 0.5457604272853571 18.459636688232422 17.735057830810547 16.982328414916992  0.07883235812187195  0.06450065225362778 0.057694774121046066    M9 
        2MASS J03284734+3111298 44508746098403 0.9110140618931667 0.5443967315207437 15.351968765258789   13.7994384765625  12.67105484008789  0.01086835004389286 0.008719021454453468 0.008504198864102364 M8.25 
 NGC 1333 IRS J03284766+3121546 44508746127488 0.9110373785984369 0.5474255422910967  17.68805694580078  16.37661361694336  15.32060432434082  0.04584640637040138 0.023400908336043358 0.016993345692753792 M8.25 
        2MASS J03284782+3116552 44508746098400 0.9110496190412438 0.5459739195807802 12.856622695922852 11.830180168151855 10.903026580810547 0.008412698283791542    0.008265420794487 0.008251012302935123  M6.5 
 NGC 1333 IRS J03285105+3119282 44508746116073 0.9112828265185275 0.5467160349025866 19.433740615844727  18.53498077392578 17.803302764892578  0.15859925746917725  0.12916484475135803  0.11822101473808289  M9.5 
        2MASS J03285213+3115471 44508746107325 0.9113624268857187 0.5456441580484562 13.013572692871094 12.468603134155273 11.960728645324707 0.008448963053524494 0.008330762386322021 0.008348874747753143  M7.5 
        2MASS J03285492+3115290 44508746107378 0.9115654494653203 0.5455562012535679 15.999459266662598 15.014596939086914  14.21883773803711 0.013840765692293644 0.010854167863726616 0.010217531584203243 M8.25 
        2MASS J03285496+3118153 44508746116168 0.9115682054743076 0.5463626144613092 17.475994110107422  14.83250904083252 13.160979270935059  0.03212611377239227  0.01005921233445406 0.008730103261768818    M6 
        2MASS J03285524+3117354 44508746116177  0.911588758786932 0.5461686209578771  15.09204387664795  14.15855598449707  13.45947551727295 0.010086978785693645 0.009001563303172588 0.008951278403401375  M6.5 
 NGC 1333 IRS J03285650+3116031 44508746107277  0.911680159851874 0.5457212111432705 18.203880310058594 17.547176361083984 16.818906784057617  0.06476869434118271 0.059789225459098816  0.05214233323931694  M9.6 
        2MASS J03285686+3119454 44508746116355 0.9117060512433518 0.5467990067751475 16.331192016601562  15.24609661102295  14.39268970489502 0.015366453677415848 0.011318846605718136 0.010548531077802181    M7 
        2MASS J03285694+3120487 44508746116243 0.9117116995299075 0.5471058651479918  15.39568042755127  14.52849006652832 13.862525939941406  0.01080397143959999 0.009445146657526493 0.009408480487763882  M6.5 
 NGC 1333 IRS J03285704+3116487 44508746107146 0.9117192445591482  0.545942287673721 17.056100845336914 16.196552276611328 15.509015083312988 0.026335835456848145 0.020071959123015404 0.018501196056604385 M7.75 
 NGC 1333 IRS J03285711+3119120 44508746116250   0.91172415182196 0.5466370296974637 17.102941513061523 16.114917755126953 15.324366569519043  0.02430870570242405 0.017692485824227333  0.01582990400493145    M6 
        2MASS J03285715+3115345 44508746107362 0.9117277611855392 0.5455832234572906 15.340959548950195 14.065658569335938   13.1881103515625 0.010913641192018986 0.008980238810181618 0.008762015961110592    M6 
        2MASS J03285824+3122021 44508746116314 0.9118072940720131  0.547462098653593 14.583902359008789 13.286685943603516 12.230022430419922 0.009366501122713089 0.008476434275507927 0.008390888571739197    M8 
 NGC 1333 IRS J03285924+3116535 44508746107136 0.9118791082802988 0.5459656036823347 17.991647720336914 17.016883850097656  16.08721923828125 0.055725667625665665  0.03816919028759003 0.028413934633135796    M9 
 NGC 1333 IRS J03290105+3118344 44508746116477 0.9120107564412474 0.5464549032202494 19.284637451171875 18.120393753051758 17.137941360473633   0.1412184089422226  0.08836915343999863  0.06488247960805893    L0 
 NGC 1333 IRS J03290236+3122159 44508746116535 0.9121065216133607 0.5475288659043932  18.22700309753418 17.509702682495117 16.802114486694336 0.058554474264383316  0.05156471207737923 0.048728879541158676    M9 
